ID,coords,att_12,att_12_m_I,att_12_g_C,sect1,sect2,sect3,sect4,maximo,maximo_2,maximo_3,ratio32,area1,area12,area2,area3,kurt_1,kurt_2,middle_maximo,mean,var,skew,kurt,geo_mean,har_mean,entr,att_12_prof,porosity,l_n_voids,l_RVB
00015,"['0', '3', '15', '18']",12.932269488343097,0.13192369592099484,0.6598627429914714,7.302425549797919,14.245667708088568,14.495731728700592,12.842782557658511,39.333333333333336,8.889888888888889,2.6666666666666665,0.3125891217713074,290.3703703703704,69.81481481481481,53.06481481481482,37.23148148148148,-0.766435923072736,1.7360815696032137,7.777777777777778,2.8444444444444446,6.479259259259259,0.6282684123754458,-0.6742953685137061,0.41467181247099627,0.0005190734149139168,2.7935378953098735,13.060342504352327,0.9414141414141415,5,0.40916309012875535
00016,"['0', '3', '16', '19']",12.969734154870743,-0.00034470420758029875,0.877166611340151,6.981824319525775,13.824048967348194,14.081654457071567,7.722238092243125,40.888888888888886,9.223222222222223,2.6666666666666665,0.3016488399540717,286.1851851851852,76.44444444444441,53.81481481481482,37.870370370370374,-0.7205504879123195,1.9070901105968687,8.444444444444445,3.062222222222222,7.746666666666666,0.6873213163461249,-0.738431523116192,0.43190533139392556,0.000523704124311973,2.7755547200556254,13.529747374485993,1.052969696969697,5,0.4248877633245079
00017,"['0', '3', '17', '20']",12.704766596010986,0.17646081867058508,0.6249215396486667,6.80252067465292,13.68016784363564,15.290067067548087,3.9132606837123527,41.888888888888886,9.778777777777778,2.6666666666666665,0.2872644685698422,286.6296296296297,75.03703703703704,59.75925925925925,38.472222222222214,-0.6423438881082055,1.7700432502333403,8.666666666666666,2.973333333333333,7.640370370370371,0.7828786707088002,-0.5944825691669302,0.4555336560403995,0.000579205208153488,2.772511662150846,12.732678881506672,0.874989898989899,4,0.43731529368304395
00018,"['0', '3', '18', '21']",12.179934789418006,0.2022781287354234,0.6768416647149144,7.088238657670615,13.726563880717057,14.782239994493787,1.6544139715121482,42.55555555555556,10.556555555555555,2.6666666666666665,0.266273249613329,283.7037037037037,73.55555555555554,70.07407407407408,40.03703703703704,-0.4570438928077045,1.5318274697035312,8.777777777777779,2.8933333333333335,7.433703703703704,0.8231035656671075,-0.5813150486109259,0.4777152750596674,0.000615558446050953,2.778085301121279,12.732678881506672,0.5335353535353535,6,0.5824308973873533
00019,"['0', '3', '19', '22']",11.732458661066536,0.2639563343002286,0.5784148202431869,7.097840770141289,13.197918131646498,15.348148411299645,3.894763787416276,43.333333333333336,11.334333333333333,2.888888888888889,0.26930499215332876,284.5185185185185,76.74074074074073,81.62037037037037,40.48148148148149,-0.32256047863782894,1.3382328313906473,9.555555555555555,2.991111111111111,8.089629629629629,0.8989692067193583,-0.3486174186161539,0.5449507056766211,0.0006525790195648527,2.7802645209405736,12.03772616538995,0.5835757575757575,5,0.5490012808529788
00020,"['0', '3', '20', '23']",11.471317113725696,0.03791375579036345,0.8129605924821536,7.216574387168922,12.522998770401612,15.260493223126774,6.1721988028125265,44.666666666666664,12.001,3.111111111111111,0.2737610078597952,286.88888888888886,85.96296296296296,92.54629629629629,41.30555555555556,-0.18774711968718816,1.166007672289496,10.666666666666666,3.32,9.136296296296296,0.9157647767282909,-0.13346869522692317,0.7543350777148257,0.000828315554519037,2.8056934902114476,11.424586566470623,0.5553535353535354,5,0.52015278283012
00021,"['0', '3', '21', '24']",11.599855546498084,0.250424153605719,0.588552191022575,8.353506639399775,11.820485786831933,17.055729354559688,10.95424826319778,46.666666666666664,12.334333333333333,3.111111111111111,0.26664350371739975,274.7777777777777,99.66666666666667,98.91666666666667,40.46296296296296,0.3121722038192012,1.2098115612573617,12.0,3.8755555555555556,10.446296296296294,0.8647931179388167,-0.009683545477064391,1.1460271835108466,0.001082749528665378,2.8560626575391423,11.838120678677218,0.24783838383838383,3,0.5211118356700358
00022,"['0', '3', '22', '25']",11.89997547456675,0.1382423126254008,0.752714998377485,9.886549520041328,11.73639140711399,17.226254339999215,15.306028400596006,49.22222222222222,12.556555555555555,2.888888888888889,0.24139369474240485,265.5185185185185,113.96296296296298,102.10185185185183,38.72222222222222,0.9713367932198934,1.3325934524076846,12.777777777777779,4.44888888888889,11.315185185185184,0.7480819690324183,-0.15280993793272238,1.8491675697456595,0.0017117721228328596,2.921720417452443,12.423671408610904,0.42501010101010106,3,0.5030896473048769
00023,"['0', '3', '23', '26']",12.080510725483453,0.07295633611638136,0.6985407439626274,11.420740287947057,12.147061455656754,17.785406855747162,19.692366202004294,51.55555555555556,12.889888888888889,2.888888888888889,0.2337350548658924,258.2222222222222,119.81481481481481,106.5185185185185,36.27777777777778,1.4713567513659693,1.3124020650594383,12.777777777777779,4.688888888888889,10.888888888888888,0.6312047923828844,-0.22988480636552427,2.4021353569677233,0.32109673023700025,2.9678357143463736,12.216750665277567,0.5133131313131314,2,0.5022629776850722
00024,"['0', '3', '24', '27']",12.200545575906881,0.18895149155352853,0.6986435453306219,11.50285660033157,12.987032529375528,18.412837132988848,15.69995538904915,53.666666666666664,13.223222222222224,3.111111111111111,0.24627659881105282,268.2962962962963,118.22222222222223,108.20370370370368,37.324074074074076,1.5607037155072927,1.3657897338329532,12.11111111111111,4.604444444444444,9.705925925925927,0.5018386122524128,-0.3205998876954722,2.3395896172975448,0.3210042626186712,2.9841825748475124,12.392156798859455,0.5133131313131314,2,0.5022629776850722
00025,"['0', '3', '25', '28']",12.414338113828407,0.20766267048802536,0.6301838417486726,11.528628501225485,13.631260184317938,19.615048688604425,11.59671663689005,55.44444444444444,13.334333333333335,3.3333333333333335,0.2638677679095352,269.1111111111111,113.1111111111111,104.92592592592592,39.33333333333333,1.2384589620136492,1.4339687034563704,11.555555555555555,4.373333333333333,8.957037037037038,0.4404610066914337,-0.3605833852926461,1.8732470389145262,0.3204955551775732,2.9687367837774397,12.732678881506672,0.17454545454545456,2,0.596412037037037
00026,"['0', '3', '26', '29']",12.739442990576,0.18724372520485238,0.6205336332747098,11.07263769781964,13.567499800732126,19.791370066855105,7.436328783020339,57.55555555555556,13.334333333333335,3.3333333333333335,0.2638677679095352,262.62962962962956,111.4074074074074,98.99074074074073,42.28703703703704,0.9442747693983262,1.7101685213131896,12.11111111111111,4.342222222222222,10.58074074074074,0.5205802129809052,-0.3720211767438655,1.4721130288017805,0.0013185967082598247,2.924651410284099,12.898057050066276,0.08224242424242424,3,0.9206583149103414
